timestamp,plant_id,machine_id,mold_id,product_variant,resin_lot_id,operator_shift,operator_experience_level,ambient_temperature_c,ambient_humidity_pct,dryer_dewpoint_c,resin_moisture_pct,resin_batch_quality_index,barrel_temperature_c,mold_temperature_c,injection_pressure_bar,hold_pressure_bar,screw_speed_rpm,cooling_time_s,cycle_time_s,clamp_force_kn,shot_size_g,maintenance_days_since_last,calibration_drift_index,tool_wear_index,cavity_count,part_weight_g,parts_produced,energy_kwh_interval,defect_type,scrap_count,scrap_rate_pct,pass_fail_flag
2026-02-04T11:00:00,VN_QUANGNAM,NAM_IM_01,MLD_018,V_PUMP_CAP_D,LOT_0063,A_Day,3,24.1,66.95,-38.01,0.123,0.934,235.02,73.6,1243.53,757.86,63.55,16.79,34.23,2214.4,151.59,10,0.196,0.424,2,69.12,91,14.76,short_shot,3,3.23,0
2026-02-04T12:00:00,DE_WINNENDEN,DEN_IM_05,MLD_012,V_HOUSING_A,LOT_0068,A_Day,3,17.44,49.88,-40.41,0.2407,0.952,257.26,67.87,1379.31,871.41,47.01,19.48,54.26,3489.93,378.13,20,0.367,0.363,2,183.51,64,17.78,flash,5,6.704,0
2026-02-04T12:00:00,DE_WINNENDEN,DEN_IM_04,MLD_018,V_HOUSING_A,LOT_0088,A_Day,6,22.66,66.53,-31.27,0.2372,1.016,259.96,76.2,1254.99,742.44,73.74,23.37,54.94,1876.07,394.24,26,0.4,0.454,2,186.91,59,19.44,warpage,2,4.464,0
2026-02-04T13:00:00,RO_CURTEA,TEA_IM_02,MLD_010,V_HOUSING_A,LOT_0120,A_Day,4,23.76,60.28,-35.66,0.1859,0.835,251.86,77.02,1289.27,756.18,49.8,22.65,39.19,2906.59,197.62,9,0.213,0.223,1,187.73,42,14.27,dimensional_deviation,2,4.806,0
2026-02-04T13:00:00,VN_QUANGNAM,NAM_IM_01,MLD_018,V_PUMP_CAP_D,LOT_0100,A_Day,1,26.0,76.22,-37.55,0.1623,0.928,226.51,72.98,1187.76,752.76,51.75,17.23,33.56,2210.3,141.6,8,0.245,0.368,2,67.51,102,14.52,short_shot,7,6.835,0
2026-02-04T14:00:00,RO_CURTEA,TEA_IM_02,MLD_010,V_FILTER_FRAME_G,LOT_0022,B_Evening,1,26.65,61.65,-43.13,0.2163,0.934,242.46,71.23,1315.81,762.14,63.65,17.82,32.24,2893.73,119.0,11,0.195,0.202,1,109.85,49,14.55,warpage,2,3.506,0
2026-02-04T14:00:00,DE_OBERSONT,ONT_IM_01,MLD_009,V_NOZZLE_C,LOT_0008,B_Evening,6,20.11,48.7,-41.37,0.0168,0.928,213.46,53.18,1041.27,594.76,74.74,10.59,33.99,4273.15,176.65,9,0.181,0.333,4,42.13,194,13.87,dimensional_deviation,6,2.978,1
2026-02-04T14:30:00,DE_WINNENDEN,DEN_IM_04,MLD_012,V_HOUSING_A,LOT_0103,B_Evening,4,22.16,60.07,-40.07,0.1828,1.031,253.33,86.53,1373.57,849.82,61.46,25.56,57.26,1909.73,411.25,5,0.207,0.332,2,184.95,54,18.3,flash,2,4.664,0
2026-02-04T15:00:00,DE_OBERSONT,ONT_IM_02,MLD_016,V_CONNECTOR_F,LOT_0094,B_Evening,2,22.31,56.2,-37.73,0.032,0.897,229.45,54.74,873.64,494.85,91.09,10.86,35.05,1871.92,212.03,8,0.153,0.332,8,23.6,376,18.35,burn_mark,9,2.533,1
2026-02-04T15:00:00,VN_QUANGNAM,NAM_IM_01,MLD_001,V_PUMP_CAP_D,LOT_0109,B_Evening,7,28.19,75.86,-40.5,0.0982,1.023,243.31,71.66,1072.09,684.09,74.18,16.24,62.0,2130.98,579.04,3,0.141,0.313,8,68.71,201,23.79,flash,9,4.859,0
2026-02-04T16:00:00,VN_QUANGNAM,NAM_IM_01,MLD_001,V_CONNECTOR_F,LOT_0058,B_Evening,6,32.23,75.24,-27.16,0.0126,0.937,235.75,64.3,1039.55,652.65,72.54,11.79,33.96,2127.06,206.92,38,0.613,0.5,8,23.64,369,16.05,splay_moisture,18,5.016,0
2026-02-04T16:00:00,DE_OBERSONT,ONT_IM_03,MLD_017,V_HANDLE_E,LOT_0069,B_Evening,3,24.21,50.66,-42.56,0.0805,0.891,231.56,72.67,1143.32,634.96,68.38,18.46,40.01,4215.21,207.03,8,0.129,0.309,2,95.45,79,16.3,splay_moisture,2,2.351,1
2026-02-04T16:00:00,DE_WINNENDEN,DEN_IM_01,MLD_016,V_HOUSING_A,LOT_0101,B_Evening,4,23.86,47.83,-35.83,0.1342,0.941,266.51,73.13,1426.12,788.07,58.83,21.53,95.0,2679.62,1518.97,10,0.202,0.314,8,185.88,135,28.0,sink_mark,9,5.175,0
2026-02-04T16:30:00,VN_QUANGNAM,NAM_IM_01,MLD_018,V_HOUSING_B,LOT_0060,B_Evening,4,27.64,80.67,-34.26,0.0456,0.968,237.99,79.17,1201.86,670.11,70.95,20.86,53.74,2216.96,372.24,15,0.37,0.417,2,165.28,62,17.28,dimensional_deviation,1,5.323,0
2026-02-04T16:30:00,DE_WINNENDEN,DEN_IM_04,MLD_018,V_HOUSING_B,LOT_0060,B_Evening,3,24.85,60.09,-39.95,0.0585,0.968,247.98,68.91,1337.52,852.62,67.71,21.82,55.24,1929.48,373.62,6,0.214,0.444,2,164.02,61,17.96,dimensional_deviation,3,3.737,0
2026-02-04T16:30:00,DE_OBERSONT,ONT_IM_03,MLD_001,V_PUMP_CAP_D,LOT_0002,B_Evening,3,22.74,55.53,-38.97,0.0784,0.865,238.98,78.92,1060.73,615.94,64.65,16.61,64.21,4216.57,588.51,5,0.244,0.343,8,66.92,205,24.72,flash,9,3.853,0
2026-02-04T17:00:00,DE_WINNENDEN,DEN_IM_03,MLD_010,V_CONNECTOR_F,LOT_0081,B_Evening,5,24.28,61.48,-39.75,0.1466,0.953,228.18,61.57,1146.87,708.9,63.42,10.22,20.08,3249.05,27.46,8,0.084,0.196,1,23.76,79,11.0,warpage,2,2.047,1
2026-02-04T17:00:00,DE_OBERSONT,ONT_IM_01,MLD_008,V_NOZZLE_C,LOT_0103,B_Evening,3,23.55,67.15,-35.95,0.1353,1.031,211.12,57.05,855.99,539.13,75.45,16.22,48.1,4351.01,355.05,6,0.157,0.297,8,41.07,279,18.22,short_shot,9,3.34,0
2026-02-04T17:30:00,VN_QUANGNAM,NAM_IM_02,MLD_012,V_HANDLE_E,LOT_0087,B_Evening,3,28.2,83.3,-33.97,0.2271,0.962,220.94,71.25,1203.54,698.82,64.95,17.71,39.01,1911.71,212.87,19,0.257,0.269,2,95.14,88,13.7,flash,5,6.617,0
2026-02-04T17:30:00,RO_CURTEA,TEA_IM_02,MLD_018,V_HOUSING_A,LOT_0023,B_Evening,4,26.42,58.18,-39.42,0.1546,0.92,255.44,71.46,1303.78,796.13,51.67,22.57,55.81,2891.62,385.77,21,0.398,0.436,2,186.09,58,18.69,dimensional_deviation,3,5.444,0
2026-02-04T17:30:00,DE_OBERSONT,ONT_IM_03,MLD_005,V_HOUSING_A,LOT_0037,B_Evening,3,23.51,66.09,-37.84,0.197,0.965,263.46,84.65,1420.91,907.98,76.19,25.08,39.22,4226.55,198.54,7,0.193,0.481,1,183.38,42,15.71,flash,1,4.8,0
2026-02-04T17:30:00,DE_WINNENDEN,DEN_IM_02,MLD_011,V_NOZZLE_C,LOT_0009,B_Evening,3,24.5,57.64,-36.28,0.0139,0.933,226.74,67.78,1172.95,685.15,77.31,13.86,33.67,1866.34,178.22,13,0.302,0.371,4,42.66,196,13.59,warpage,12,5.45,0
2026-02-04T19:00:00,DE_OBERSONT,ONT_IM_01,MLD_016,V_NOZZLE_C,LOT_0053,B_Evening,3,25.8,64.15,-37.69,0.007,0.852,229.17,49.0,879.84,495.63,72.39,10.67,43.81,4342.2,346.21,2,0.128,0.264,8,42.6,300,18.4,sink_mark,6,2.425,1
2026-02-04T19:00:00,DE_OBERSONT,ONT_IM_01,MLD_003,V_NOZZLE_C,LOT_0082,B_Evening,4,25.13,49.93,-38.05,0.0353,0.882,223.8,48.33,1038.27,538.32,86.16,10.66,30.77,4328.54,187.13,13,0.245,0.393,4,42.08,210,15.06,warpage,7,3.212,0
2026-02-04T19:30:00,DE_WINNENDEN,DEN_IM_04,MLD_014,V_HOUSING_B,LOT_0045,B_Evening,3,24.14,62.4,-36.11,0.0282,0.926,247.19,71.02,1131.68,669.83,62.34,20.01,80.29,1825.79,730.98,11,0.154,0.395,4,162.29,85,22.86,flash,1,3.701,0
2026-02-04T19:30:00,RO_CURTEA,TEA_IM_01,MLD_012,V_HANDLE_E,LOT_0090,B_Evening,1,23.44,66.13,-34.15,0.1329,0.965,231.93,66.2,1458.42,820.78,80.2,15.48,36.3,3541.89,211.28,30,0.459,0.326,2,98.03,91,15.87,flash,4,4.134,0
2026-02-04T19:30:00,VN_QUANGNAM,NAM_IM_02,MLD_008,V_HANDLE_E,LOT_0012,B_Evening,6,29.15,68.36,-36.3,0.1736,0.914,241.1,58.6,1042.32,646.01,92.29,15.25,75.74,1876.34,767.16,16,0.3,0.291,8,96.24,173,23.58,dimensional_deviation,12,5.711,0
2026-02-04T20:00:00,VN_QUANGNAM,NAM_IM_02,MLD_006,V_COVER_H,LOT_0029,B_Evening,2,31.33,68.51,-34.0,0.1751,1.049,245.19,81.6,1108.18,636.68,61.31,19.63,95.0,1908.23,1084.45,6,0.096,0.21,8,130.05,140,28.0,warpage,9,5.652,0
2026-02-04T20:00:00,VN_QUANGNAM,NAM_IM_02,MLD_008,V_COVER_H,LOT_0090,B_Evening,3,30.4,84.52,-33.22,0.1977,0.965,261.14,69.82,1368.69,778.83,73.45,19.36,95.0,1840.72,1119.87,16,0.24,0.363,8,132.18,139,28.0,warpage,10,8.047,0
2026-02-04T20:30:00,RO_CURTEA,TEA_IM_01,MLD_009,V_HOUSING_B,LOT_0085,B_Evening,3,24.44,53.82,-40.71,0.0434,0.967,259.39,74.67,1288.3,742.97,55.23,20.91,74.55,3567.9,684.7,16,0.305,0.336,4,163.02,90,22.77,dimensional_deviation,4,4.405,0
2026-02-04T20:30:00,DE_WINNENDEN,DEN_IM_03,MLD_004,V_CONNECTOR_F,LOT_0003,B_Evening,5,26.68,56.44,-38.85,0.0223,0.945,216.36,59.85,1053.73,634.31,60.71,10.81,29.14,3208.05,98.8,12,0.326,0.439,4,24.19,212,14.09,warpage,7,3.118,1
2026-02-04T20:30:00,VN_QUANGNAM,NAM_IM_02,MLD_017,V_HANDLE_E,LOT_0097,B_Evening,2,26.94,81.37,-39.42,0.1962,0.942,220.75,65.61,1163.79,740.52,57.72,17.49,41.45,1883.25,216.33,11,0.193,0.2,2,94.31,77,15.43,short_shot,6,7.232,0
2026-02-04T22:00:00,DE_WINNENDEN,DEN_IM_01,MLD_013,V_COVER_H,LOT_0102,C_Night,5,23.2,61.78,-35.91,0.1841,0.856,253.09,83.34,1229.54,766.4,70.01,18.72,67.55,2715.64,570.02,17,0.326,0.383,4,131.23,95,20.65,flash,4,5.852,0
2026-02-04T22:30:00,VN_QUANGNAM,NAM_IM_02,MLD_008,V_COVER_H,LOT_0012,C_Night,2,30.51,72.59,-36.4,0.1946,0.914,239.72,70.05,1185.72,679.23,61.74,20.4,95.0,1877.48,1078.79,17,0.351,0.298,8,130.33,134,27.78,warpage,4,4.197,0
2026-02-04T22:30:00,DE_WINNENDEN,DEN_IM_04,MLD_018,V_CONNECTOR_F,LOT_0053,C_Night,2,23.88,61.74,-42.33,0.005,0.852,223.77,63.18,965.24,552.38,84.25,14.02,23.77,1869.43,52.05,8,0.168,0.361,2,23.95,136,12.91,warpage,3,1.961,1
2026-02-04T23:00:00,DE_WINNENDEN,DEN_IM_01,MLD_013,V_NOZZLE_C,LOT_0078,C_Night,5,24.68,69.4,-38.71,0.0281,0.889,217.27,56.51,1231.68,716.2,77.45,11.43,32.06,2718.62,181.07,8,0.197,0.451,4,42.19,197,15.0,flash,5,3.162,1
2026-02-04T23:00:00,VN_QUANGNAM,NAM_IM_02,MLD_017,V_HANDLE_E,LOT_0119,C_Night,6,30.18,78.99,-31.66,0.2277,0.878,232.73,73.38,1198.05,633.88,58.42,14.87,36.28,1853.99,202.63,13,0.289,0.296,2,94.1,86,14.82,warpage,6,7.91,0
2026-02-05T00:30:00,VN_QUANGNAM,NAM_IM_02,MLD_006,V_HANDLE_E,LOT_0112,C_Night,3,30.27,74.18,-30.08,0.2535,0.938,219.52,60.4,1227.59,764.17,76.17,15.27,80.89,1974.54,825.98,23,0.297,0.187,8,94.14,166,24.17,dimensional_deviation,13,5.964,0
2026-02-05T00:30:00,RO_CURTEA,TEA_IM_01,MLD_002,V_HOUSING_B,LOT_0046,C_Night,3,22.3,77.1,-34.45,0.023,0.906,236.92,73.26,1205.24,745.24,75.01,20.48,95.0,3555.57,1434.68,6,0.276,0.43,8,167.85,137,28.0,warpage,7,5.17,0
2026-02-05T01:00:00,DE_WINNENDEN,DEN_IM_02,MLD_010,V_NOZZLE_C,LOT_0066,C_Night,4,25.01,69.57,-37.78,0.019,0.978,219.44,58.72,956.44,574.05,88.22,13.51,24.45,1899.84,47.4,9,0.279,0.143,1,42.17,65,12.31,sink_mark,3,3.1,1
2026-02-05T02:00:00,DE_WINNENDEN,DEN_IM_01,MLD_008,V_COVER_H,LOT_0104,C_Night,4,22.04,68.96,-38.06,0.1342,0.897,237.92,83.13,1255.51,793.1,67.26,18.11,95.0,2681.39,1066.7,8,0.188,0.332,8,129.68,136,27.42,short_shot,9,6.829,0
2026-02-05T02:00:00,DE_OBERSONT,ONT_IM_03,MLD_006,V_CONNECTOR_F,LOT_0004,C_Night,1,20.34,67.22,-35.28,0.0327,0.895,242.2,57.18,925.62,557.95,57.3,11.4,34.47,4266.93,207.82,8,0.109,0.244,8,24.09,390,18.94,warpage,9,2.087,1
2026-02-05T02:30:00,RO_CURTEA,TEA_IM_01,MLD_017,V_COVER_H,LOT_0112,C_Night,3,20.81,56.07,-40.25,0.1617,0.938,235.92,82.13,1199.83,717.15,67.41,20.16,44.34,3513.47,278.5,11,0.221,0.235,2,129.44,77,16.65,splay_moisture,2,3.479,0
2026-02-05T02:30:00,VN_QUANGNAM,NAM_IM_01,MLD_018,V_HOUSING_A,LOT_0101,C_Night,4,29.63,76.26,-33.73,0.2327,0.941,261.01,78.66,1404.02,921.39,75.64,21.75,56.95,2126.33,406.57,18,0.317,0.333,2,183.83,54,19.71,warpage,5,6.916,0
2026-02-05T03:00:00,DE_WINNENDEN,DEN_IM_02,MLD_006,V_FILTER_FRAME_G,LOT_0091,C_Night,5,20.41,60.93,-35.29,0.2654,0.969,239.03,77.69,1144.24,709.8,66.03,18.84,88.02,1871.3,943.05,12,0.196,0.181,8,108.16,143,27.5,warpage,5,4.324,0
2026-02-05T03:00:00,RO_CURTEA,TEA_IM_02,MLD_018,V_HOUSING_A,LOT_0106,C_Night,3,22.11,70.3,-37.55,0.2711,0.975,252.39,82.92,1321.64,786.84,42.88,25.18,59.58,2839.67,407.05,7,0.216,0.41,2,184.68,54,18.11,warpage,2,5.045,0
2026-02-05T03:00:00,RO_CURTEA,TEA_IM_01,MLD_012,V_HOUSING_A,LOT_0023,C_Night,3,21.74,77.59,-39.92,0.2233,0.92,251.96,82.15,1392.52,868.62,62.75,21.34,51.62,3496.69,394.85,2,0.098,0.305,2,187.4,67,17.9,flash,6,5.908,0
2026-02-05T03:30:00,VN_QUANGNAM,NAM_IM_02,MLD_006,V_COVER_H,LOT_0083,C_Night,3,31.13,71.15,-34.82,0.1832,0.941,241.85,73.26,1362.5,759.57,64.91,19.87,95.0,1919.58,1179.02,4,0.217,0.264,8,130.01,140,28.0,dimensional_deviation,6,4.167,0
2026-02-05T04:00:00,VN_QUANGNAM,NAM_IM_01,MLD_003,V_PUMP_CAP_D,LOT_0064,C_Night,3,24.1,73.81,-40.66,0.1164,0.924,231.7,68.62,1150.51,702.18,72.67,14.52,43.26,2159.44,291.35,6,0.162,0.348,4,68.42,151,17.24,dimensional_deviation,7,4.112,0
2026-02-05T04:00:00,DE_OBERSONT,ONT_IM_01,MLD_009,V_HOUSING_A,LOT_0106,C_Night,4,20.18,50.32,-38.44,0.2161,0.975,268.19,85.0,1308.64,820.07,61.56,24.29,82.51,4292.97,799.43,1,0.026,0.329,4,186.75,74,24.86,dimensional_deviation,1,2.704,1
2026-02-05T04:30:00,DE_WINNENDEN,DEN_IM_02,MLD_006,V_CONNECTOR_F,LOT_0038,C_Night,5,23.21,56.96,-40.19,0.0153,0.972,219.77,54.45,898.7,530.53,80.73,9.92,31.35,2012.61,203.51,16,0.24,0.255,8,24.03,430,17.55,dimensional_deviation,13,3.186,1
2026-02-05T04:30:00,DE_WINNENDEN,DEN_IM_04,MLD_014,V_HOUSING_B,LOT_0019,C_Night,5,22.82,52.76,-39.14,0.0192,0.908,251.19,82.9,1219.78,732.41,61.24,21.84,71.32,1926.85,698.65,8,0.236,0.507,4,163.49,88,21.69,warpage,4,5.614,0
2026-02-05T04:30:00,VN_QUANGNAM,NAM_IM_02,MLD_008,V_HANDLE_E,LOT_0089,C_Night,3,28.64,73.76,-38.6,0.1587,0.99,210.52,73.81,1264.5,782.17,58.2,16.06,79.66,1824.53,826.32,11,0.219,0.359,8,96.03,168,24.12,dimensional_deviation,13,7.544,0
2026-02-05T05:00:00,DE_WINNENDEN,DEN_IM_03,MLD_011,V_HANDLE_E,LOT_0116,C_Night,2,21.0,64.66,-38.26,0.0537,1.05,237.36,68.34,1019.25,574.98,70.41,16.36,51.67,3236.79,403.14,7,0.197,0.243,4,95.27,130,18.48,burn_mark,7,5.714,0
2026-02-05T06:30:00,DE_OBERSONT,ONT_IM_02,MLD_016,V_HOUSING_A,LOT_0043,A_Day,2,20.63,60.67,-33.28,0.2345,1.037,250.98,76.29,1146.08,717.24,68.25,24.07,95.0,1892.85,1612.84,6,0.141,0.287,8,186.72,128,28.0,flash,2,2.099,1
2026-02-05T06:30:00,DE_OBERSONT,ONT_IM_01,MLD_009,V_NOZZLE_C,LOT_0089,A_Day,2,20.55,48.4,-39.73,0.0698,0.99,208.23,51.78,1056.69,653.11,76.17,13.36,30.84,4311.24,183.93,11,0.34,0.39,4,41.03,217,12.61,short_shot,4,2.328,1
2026-02-05T07:00:00,DE_WINNENDEN,DEN_IM_04,MLD_001,V_PUMP_CAP_D,LOT_0039,A_Day,6,17.49,58.85,-39.87,0.1257,0.978,234.01,59.13,1200.04,714.22,74.57,11.86,57.74,1899.36,602.84,6,0.154,0.409,8,67.75,218,22.39,dimensional_deviation,9,4.184,0
2026-02-05T07:30:00,DE_WINNENDEN,DEN_IM_02,MLD_006,V_HOUSING_B,LOT_0048,A_Day,6,20.66,55.55,-41.24,0.0244,0.929,248.41,72.42,1275.24,797.64,46.23,19.05,95.0,1837.69,1445.86,14,0.341,0.298,8,165.63,133,28.0,warpage,9,5.391,0
2026-02-05T07:30:00,RO_CURTEA,TEA_IM_02,MLD_009,V_FILTER_FRAME_G,LOT_0005,A_Day,6,21.35,75.13,-35.84,0.2988,0.901,244.83,75.18,1224.88,779.09,64.92,16.33,54.93,2910.51,481.22,6,0.145,0.369,4,109.53,116,22.06,warpage,5,6.179,0
2026-02-05T07:30:00,DE_WINNENDEN,DEN_IM_02,MLD_002,V_CONNECTOR_F,LOT_0058,A_Day,5,20.79,49.45,-41.42,0.02,0.937,231.79,55.84,1073.02,596.34,77.12,10.17,33.94,1899.49,208.38,8,0.214,0.396,8,23.98,388,15.7,sink_mark,11,2.913,1
2026-02-05T08:00:00,DE_OBERSONT,ONT_IM_03,MLD_001,V_CONNECTOR_F,LOT_0105,A_Day,6,18.52,59.87,-32.38,0.012,0.996,219.4,54.01,1070.9,607.47,75.13,13.88,32.7,4193.22,196.82,32,0.584,0.453,8,23.82,404,16.45,dimensional_deviation,11,2.822,1
2026-02-05T08:30:00,DE_WINNENDEN,DEN_IM_03,MLD_010,V_CONNECTOR_F,LOT_0066,A_Day,3,20.66,59.14,-38.96,0.0186,0.978,224.9,58.41,1083.37,615.42,97.08,12.22,21.94,3267.48,26.12,4,0.225,0.222,1,24.1,72,11.4,none,0,1.609,1
2026-02-05T08:30:00,DE_OBERSONT,ONT_IM_02,MLD_012,V_FILTER_FRAME_G,LOT_0015,A_Day,3,20.18,55.64,-45.37,0.1284,0.972,261.01,68.89,1099.21,658.53,77.11,14.49,40.3,1909.49,234.55,3,0.224,0.294,2,106.47,80,17.86,dimensional_deviation,4,5.048,0
2026-02-05T09:30:00,DE_OBERSONT,ONT_IM_01,MLD_010,V_HANDLE_E,LOT_0093,A_Day,5,20.76,56.54,-38.25,0.0371,0.867,239.83,60.43,1414.27,861.78,62.21,15.92,31.14,4316.31,98.74,27,0.488,0.188,1,94.04,54,14.11,warpage,1,1.717,1
2026-02-05T10:00:00,VN_QUANGNAM,NAM_IM_02,MLD_012,V_PUMP_CAP_D,LOT_0056,A_Day,3,23.72,73.97,-35.18,0.1609,1.005,242.64,74.16,1057.01,652.95,84.55,16.67,35.12,1832.12,149.37,27,0.403,0.298,2,67.19,90,15.13,warpage,2,3.371,0
2026-02-05T10:00:00,VN_QUANGNAM,NAM_IM_01,MLD_008,V_HOUSING_A,LOT_0106,A_Day,6,27.3,80.89,-36.05,0.2998,0.975,249.17,86.72,1238.2,751.2,60.96,26.16,95.0,2125.61,1564.76,3,0.111,0.295,8,185.91,136,28.0,splay_moisture,10,7.394,0
2026-02-05T10:30:00,RO_CURTEA,TEA_IM_02,MLD_004,V_CONNECTOR_F,LOT_0066,A_Day,4,20.95,62.4,-45.69,0.019,0.978,228.83,61.37,1053.97,654.58,76.37,11.11,23.74,2877.15,99.74,4,0.034,0.473,4,23.81,274,13.97,dimensional_deviation,6,1.728,1
2026-02-05T10:30:00,VN_QUANGNAM,NAM_IM_02,MLD_017,V_PUMP_CAP_D,LOT_0011,A_Day,3,25.08,63.01,-41.64,0.0497,0.946,241.91,60.26,1284.82,814.52,81.12,14.63,34.25,1925.63,146.81,10,0.159,0.228,2,68.09,97,14.62,warpage,1,3.195,1
2026-02-05T11:00:00,DE_WINNENDEN,DEN_IM_01,MLD_013,V_HANDLE_E,LOT_0027,A_Day,3,21.84,60.62,-33.19,0.0516,0.954,229.12,63.04,1218.75,679.19,68.97,16.75,52.93,2753.32,410.22,19,0.324,0.411,4,96.66,118,18.65,flash,4,3.485,0
2026-02-05T11:30:00,DE_WINNENDEN,DEN_IM_01,MLD_008,V_HOUSING_A,LOT_0031,A_Day,5,20.67,65.28,-38.26,0.1767,0.908,251.53,90.24,1297.16,716.45,63.87,23.31,95.0,2692.99,1637.67,7,0.11,0.285,8,184.52,140,28.0,flash,8,5.852,0
2026-02-05T11:30:00,DE_OBERSONT,ONT_IM_01,MLD_008,V_HANDLE_E,LOT_0108,A_Day,4,18.71,68.03,-32.69,0.2255,0.984,226.26,63.1,1166.61,685.14,49.09,14.91,77.01,4312.62,783.68,23,0.307,0.318,8,95.81,172,25.59,splay_moisture,7,3.899,0
2026-02-05T12:30:00,DE_OBERSONT,ONT_IM_03,MLD_005,V_CONNECTOR_F,LOT_0009,A_Day,6,19.73,64.08,-38.76,0.005,0.933,243.06,62.15,988.46,620.15,80.64,10.01,23.2,4188.17,26.05,6,0.166,0.289,1,23.99,68,12.44,dimensional_deviation,1,2.825,1
2026-02-05T13:00:00,DE_WINNENDEN,DEN_IM_03,MLD_005,V_CONNECTOR_F,LOT_0071,A_Day,5,21.67,56.4,-34.68,0.0232,1.001,231.12,64.46,984.9,547.02,85.19,11.95,23.95,3249.59,25.65,15,0.392,0.388,1,23.83,69,12.1,flash,3,3.217,0
2026-02-05T13:00:00,DE_WINNENDEN,DEN_IM_05,MLD_012,V_HOUSING_A,LOT_0120,A_Day,5,22.35,64.58,-36.77,0.194,0.835,265.51,85.74,1417.03,947.19,71.73,22.03,54.32,3437.87,397.94,23,0.389,0.358,2,180.05,57,19.2,flash,5,6.489,0
2026-02-05T13:30:00,RO_CURTEA,TEA_IM_01,MLD_013,V_HOUSING_A,LOT_0036,A_Day,3,21.61,57.49,-38.76,0.1044,0.949,255.09,87.46,1282.08,738.17,62.61,25.34,87.51,3493.13,818.07,6,0.146,0.439,4,183.55,72,24.19,warpage,1,2.368,1
2026-02-05T14:00:00,DE_WINNENDEN,DEN_IM_01,MLD_016,V_FILTER_FRAME_G,LOT_0005,B_Evening,2,19.71,55.42,-43.78,0.2053,0.901,249.44,61.07,1113.42,666.79,59.06,15.84,92.53,2631.71,951.15,14,0.274,0.251,8,104.66,141,27.32,warpage,7,4.78,0
2026-02-05T14:00:00,DE_WINNENDEN,DEN_IM_01,MLD_016,V_HOUSING_A,LOT_0043,B_Evening,4,23.69,53.56,-38.96,0.1755,1.037,257.9,74.62,1411.05,848.4,55.34,20.54,95.0,2739.3,1674.99,14,0.347,0.35,8,186.78,136,28.0,dimensional_deviation,8,6.385,0
2026-02-05T14:00:00,DE_WINNENDEN,DEN_IM_05,MLD_017,V_NOZZLE_C,LOT_0066,B_Evening,3,24.41,58.54,-38.07,0.0208,0.978,223.85,50.41,951.56,554.3,80.3,13.69,27.66,3422.23,89.94,24,0.442,0.204,2,41.67,112,13.09,warpage,4,2.397,1
2026-02-05T15:00:00,DE_WINNENDEN,DEN_IM_05,MLD_007,V_HOUSING_A,LOT_0120,B_Evening,5,24.21,64.11,-38.43,0.1781,0.835,248.72,92.69,1439.5,838.19,51.88,22.59,85.08,3440.63,816.84,4,0.143,0.436,4,181.65,80,23.16,warpage,8,7.917,0
2026-02-05T15:00:00,RO_CURTEA,TEA_IM_01,MLD_013,V_COVER_H,LOT_0112,B_Evening,5,24.79,69.52,-38.33,0.206,0.938,244.0,76.48,1273.93,734.4,60.78,18.86,63.21,3507.05,561.93,14,0.268,0.407,4,128.32,99,20.86,warpage,2,3.987,0
2026-02-05T15:30:00,RO_CURTEA,TEA_IM_01,MLD_013,V_HOUSING_A,LOT_0036,B_Evening,7,23.11,63.63,-40.54,0.14,0.949,245.93,75.76,1309.86,795.11,49.4,18.67,84.86,3584.44,830.49,6,0.157,0.38,4,184.42,76,23.42,warpage,5,6.416,0
2026-02-05T15:30:00,DE_WINNENDEN,DEN_IM_01,MLD_015,V_HOUSING_A,LOT_0042,B_Evening,3,23.34,50.11,-38.57,0.1373,0.972,270.44,89.63,1219.23,764.56,47.28,23.35,55.97,2762.63,401.26,7,0.218,0.42,2,186.97,58,19.77,dimensional_deviation,3,6.247,0
2026-02-05T15:30:00,RO_CURTEA,TEA_IM_02,MLD_018,V_CONNECTOR_F,LOT_0027,B_Evening,4,22.55,61.3,-36.59,0.0143,0.954,221.42,66.69,1072.63,692.68,82.76,12.86,27.34,2875.4,52.67,22,0.385,0.363,2,24.01,117,12.3,dimensional_deviation,6,4.053,0
2026-02-05T15:30:00,DE_WINNENDEN,DEN_IM_01,MLD_015,V_COVER_H,LOT_0087,B_Evening,4,22.36,53.07,-42.25,0.0841,0.962,238.47,73.06,1249.6,746.2,60.27,20.71,45.71,2756.85,276.46,17,0.338,0.376,2,132.01,69,16.51,flash,3,1.714,1
2026-02-05T16:30:00,VN_QUANGNAM,NAM_IM_02,MLD_008,V_HANDLE_E,LOT_0073,B_Evening,4,29.9,70.55,-35.55,0.28,0.905,241.6,61.68,1225.22,726.11,65.28,14.8,76.5,1920.28,754.84,19,0.381,0.301,8,94.34,170,24.61,dimensional_deviation,10,5.018,0
2026-02-05T16:30:00,RO_CURTEA,TEA_IM_01,MLD_017,V_HOUSING_B,LOT_0060,B_Evening,3,24.36,59.71,-36.0,0.0491,0.968,239.83,75.83,1356.71,800.19,72.77,22.14,53.96,3586.21,363.18,11,0.253,0.239,2,167.65,61,18.53,dimensional_deviation,2,3.747,0
